Unnamed: 0,Tweet,Location,year,month,day,Sentiment
2428, يتم فتح خط والخصم بالتجوال بدون رنين الهاتف فعلا تقدم غير مسبوق فودافون ,مصر,2022,3,29,positive
2429, انا سألت زميل ليا بس هو مهندس اتصالات وبيشتغل في فودافون  اخدوا ال   انما لسه مافيش موافقة من المصرية للاتصالات,"Cairo, Egypt",2022,3,29,neutral
2430,اسوء تعامل والله هو تعامل الي شغالين في فروع فودافون مافيش تساهيل في المعاملات ولا وحتى حللول تانية  فودافون,"Egypt,banha",2022,3,29,negative
2431,تقدر تتبرع بزكاتك وصدقاتك لبيت الزكاة والصدقات في كل البنوك المصرية من خلال رقم  للصدقات ورقم  للزكاة أو من خلال الاتصال  بالخط الساخن   وتقدر تتبرع وأنت في مكانك عن طريق  محفظة أورانج    أو فودافون كاش  وتقدر تتبرع أون لاين   ,Egypt,2022,3,29,neutral
2432, مفيش الكلام ده كل شبكه ليها اكواد خاصه والشركه الوحيده اللي تشغلها صح هي فودافون,"Cairo, Egypt",2022,3,29,negative
2433, ماعرفش ليه احس ان فودافون دي مغضوب عليها من الدولة و بيحاولوا يخرجوها من السوق المصري بأي طريقة مع انها انضف شركة وسط باقي الشركات   شئ غريب,"Cairo, Egypt",2022,3,29,negative
2434, هل مشكلة النت بتحصل فى مكان محدد  ولا كل الاماكن اللى بنكون متواجدين فيها  وهل نفس المشكلة دى بتحصل مع الارقام الاخرى ال فودافون فى نفس المكان   ,"Cairo, Egypt",2022,3,29,neutral
2435, هل مشكلة النت بتحصل فى مكان محدد  ولا كل الاماكن اللى بنكون متواجدين فيها  وهل نفس المشكلة دى بتحصل مع الارقام الاخرى ال فودافون فى نفس المكان   ,"Cairo, Egypt",2022,3,29,neutral
2436,الطرق دى زحمة دلوقتى تجنبوها   بيقولك  اشترك في خدمة بقولك لمعرفة حالة المرور لأهم الطرق والمحاور في القاهرة لعملاء فودافون للاشتراك دوس هنا  ,"Cairo, Egypt",2022,3,29,neutral
2437, اه والله من  سنه عايز اكشف  بس كل ما اروح لدكتور يطلع توكيل فودافون  ,"القاهرة, مصر",2022,3,29,neutral
2438,  السيت واقع و انا فودافون واقع,"Cairo, Egypt",2022,3,29,negative
2439,شبكة فودافون اتصلوا بيهم علشان يضاعفوا سرعه النت استفادوا يلاه اي خدعه  ,Egypt / Mansoura,2022,3,29,negative
2440,كلمت فودافون الرواتر كان مش شغال قالولي مش انت لوحدك يا فندم الاهتمامالخدمة والشبكة مفصوله عن كل الناس علشان فيها تحديثات لمدة  ساعات وكده يعني فاعتذرولي وقالوا تعويض منهم هيضعفوا سرعه الباقه لغايه ميعاد التجديد وفي ديسكونت هيحصل الشهر الجاي لما اجدد الباقه المهم لو حد ,Egypt / Mansoura,2022,3,29,negative
2441, انا معايا شهرين مجانا من انغامي بلس كانوا هدية في عيد الحب  وبيعيد الأغنية عادي هيا كل التطبيقات كده لو هاتسمعي مجانا يبقي مفيش إعادة وتستحملي الاعلانات وانا سامع أن فودافون عاملة عروض فليكس اشتراك انغامي بلس مجانا فممكن احول لفليكس  لما البوم عمرو دياب الجديد ينزل,Egypt,2022,3,29,positive
2442,لسه جايب خط فودافون وحاسس اني كنت من عامة الشعب مع اورنج ودلوقتي بقيت رجل اعمال,مصر,2022,3,28,neutral
2443, في ريبلاي عايزة اكتبه بس لما اشترك مع فودافون ,"Giza, Egypt",2022,3,28,neutral
2444,الموقع دا شغال تمام جدا لحد الان معانا وبدون اي مشاكل او ايداع بتفضل تعمل المهمه يوميا وتجمع فريق والحد الادني للسحب  جنيه والسحب فودافون كاش التسجيل من هنا    امتينقولثوره ,cairo,2022,3,28,positive
2445, صحيح و مش فودافون بس جميع الشركات و تجديد المواقع لاستقبال  و تم تجريب بعض المواقع,"Alexandria, Egypt",2022,3,28,neutral
2446, فودافون غيرتك يا محما ,ismailia,2022,3,28,negative
2447, حلم حلم مصر فودافون  , ,2022,3,28,positive
2448,  حلم حلم مصر فودافون  , ,2022,3,28,positive
2449, حلم حلم مصر فودافون  , ,2022,3,28,positive
2450,شبكه فودافون بقت زي الزفت الحقيقه ولا تطاق مش طبيعي ابقى قاعد ف البيت و ف منطقه مليانه سكان الشبكه تكون بالسوء و توصل وتبقى شرطتين و شرطه مش طبيعي يعني حقيقي ان تكون دي شبكه شركه كبيره,suez,2022,3,28,negative
2451,فودافون كاش بعتتلي جنيه وانا مبسوطه اوي عشان رصيدي قرب يخلص,"القاهرة, مصر",2022,3,28,negative
2452,باقات فودافون فيلكس  اتلغت  وشكرا,مصر,2022,3,28,neutral
2453, ايوه انا كنت بدور عليهم ابعتيهم لي علي فودافون كاش ولكي جزيل الشكر علي امانتك المعهوده  اوكي,"Cairo, Egypt",2022,3,28,negative
2454,اعلانات رمضان رمضان فودافون بنكمصر قطونيل مدينتي ,elmahalla alkubra,2022,3,28,neutral
2455,فودافون عمان توفر خدمات الجيل الخامس داخل الأماكن المغلقة باستخدام تقنية رائدة من إريكسون بالعربي موبايلك  تقنية تكنولوجيا اتصالات,Middle east,2022,3,28,positive
2456,كل يومين تلاتة اروح اسحب فلوس من فودافون كاش جنبنا ف لقيت عمو من كتر ما زهق منى بيقولى احوشهملك علشان مايتصرفوش بسرعة والا اعمل ايه تانى ,Mansoura,2022,3,28,negative
2457,شركة فودافون وشركة  بالمره بقا,mansoura,2022,3,28,negative
2458,الطرق دى زحمة دلوقتى تجنبوها   بيقولك  اشترك في خدمة بقولك لمعرفة حالة المرور لأهم الطرق والمحاور في القاهرة لعملاء فودافون للاشتراك دوس هنا  ,"Cairo, Egypt",2022,3,28,neutral
2459, زحمه مينفعش امان او فودافون كاش,"القاهرة, مصر",2022,3,28,negative
2460,حلول خارج الصندوق اعمل فودافون كاش اقبل عليه التبرعات,Egypt,2022,3,28,neutral
2461,الراجل اللي بيختاروه لكل فرع ف فودافون عشان يديك دور انا نفسي اخطفه من كتر الكاريزما والاستفزاز ياحاااج,"Cairo, Egypt",2022,3,28,negative
2462,الطرق دى زحمة دلوقتى تجنبوها   بيقولك  اشترك في خدمة بقولك لمعرفة حالة المرور لأهم الطرق والمحاور في القاهرة لعملاء فودافون للاشتراك دوس هنا  ,"Cairo, Egypt",2022,3,28,neutral
2463, صباح الفل والياسمين لحبيبتي الغاليه ميرا طلبتي كارت  دورت وارسلت طلب من العاصمه هذه الكار فودافون  منستعمله لان ليس لدينا خدماتهم اعذريني حوالي طيل الوقت بيننا كنت ادور لأرسلهالك لم احصل وشكرا عزيزتي ميرا, ,2022,3,28,neutral
2464, و اختيار فودافون و بعدين قفل التليفون و فتحه تاني وتجربة الخدمة وابلاغنا بالنتيجة  و لو لسه نفس المشكلة ممكن ارسال رقمك و العنوان بالتفاصيل على الانبوكس   ,"Cairo, Egypt",2022,3,28,neutral
2465, طبعا مش دي التجربة اللي نتمني تقديمه ممكن توضيح اكتر مشكلة الشبكة بتواجهك في كل الأماكن و لا مكان محدد  و من امتى  والمشكلة في رقمك فقط ولا ارقام فودافون في نفس المكان  و ممكن تجربة خطوات تنشيط الشبكة من خلال ضبط الشبكة بشكل يدوى  اختيار أي شبكة غير فودافون   ,"Cairo, Egypt",2022,3,28,neutral
2466, بنعتذرلك يا فندم واكيد مش دى التجربة اللى نتمنى تكون قابلتها معانا  ممكن توضيح اكتر مشكلة الشبكة بتواجهك في كل الأماكن و لا مكان محدد  و من امتى  والمشكلة في رقمك فقط ولا ارقام فودافون في نفس المكان  وتاكد هيتم حل المشكلة فى اسرع وقت   ,"Cairo, Egypt",2022,3,28,neutral
2467, بيظهر تفاصيل اى خصم على خطك من خلال تطبيق انا فودافون   ,"Cairo, Egypt",2022,3,28,neutral
2468, ممكن الاستعلام عن الرصيد من خلال  او تفاصيل استخدام الباقة من الكود  بـ  قرش او ببلاش علي انظمة فليكس اول  مرات في اليوم وبعدها بـ  قروش او من خلال حسابك علي موقع فودافون او تطبيق انا فودافون وبلغنا لو في خطأ   ,"Cairo, Egypt",2022,3,28,neutral
2469,الي معاه شريحة فودافون مسجلة بـ إسمه يتصل على  بيديلك  جنية من فودافون كاش بمناسبة رمضان  جربوها أنا جربتها وطلعت كدب,"Giza, Egypt",2022,3,28,neutral
2470, بعمل سكس فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,neutral
2471, بعمل سكس فون و كاميرا ب تحويل فودافون كاش الجديده,مصر,2022,3,28,neutral
2472,  بعمل سكس فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,neutral
2473, بعمل سكس فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,neutral
2474, بعمل سكس فون و كاميرا ب تحويل فودافون كاش الجديده,مصر,2022,3,28,neutral
2475, بعمل سيشن فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,neutral
2476, بعمل سكس فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,neutral
2477, بعمل سكس فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,neutral
2478,متعتك عندي بتحويل فودافون كاش سكس فون و كاميرا ب تحويل فودافون كاش,مصر,2022,3,28,negative
2479, فين المنشن ده هاتيه علشان يبقي ذكري اما كواي دا تطبيق زي التوكتوك بس فيه أرباح وفعلا دي أول  جنيه قبضتها من فودافون كاش,"القاهرة, مصر",2022,3,28,negative
2480, انت محتاج تتواصل مع الدعم الفنى  ممكن نتشرف باتصالك على خدمة الدعم الفني على  من أي خط فودافون ب قرش للمكالمة كلها او  من اي خط تاني بنفس تعريفة الخط الأرضي لمساعدتك على مدار  ساعة   ,"Cairo, Egypt",2022,3,27,neutral
2481, بنعتذر ليك اكيد و تاكد اننا يهمنا نساعدك  ممكن تنشيط الشبكة من خلال ضبط الشبكة بشكل يدوى   عن طريق اختيار أي شبكة غير فودافون و اختيار فودافون و بعدين قفل التليفون و فتحه تاني وتجربة الخدمة وابلاغنا بالنتيجة    ,"Cairo, Egypt",2022,3,27,neutral
2482, اهلا بحضرتك  بنتأسفلك جدا على التأخر في الرد بسبب كثرة الرسائل من العملاء وتأكد انه يهمنا مساعدتك   ممكن الابلاغ من خلال ارقام مباحث التليفونات اللى نقدر نعرفها عند الاتصال بدليل فودافون على  ب  جنيه للدقيقه  ,"Cairo, Egypt",2022,3,27,negative
